pit_stop_id,race_id,driver_id,constructor_id,lap,stop_number,duration_ms
5407,953,822,3,20,2,25222
5408,953,826,5,21,1,37837
5409,953,8,6,24,2,23845
5410,953,817,9,25,2,23534
5411,953,830,9,26,2,36112
5412,953,835,4,26,2,24766
5413,953,839,207,26,2,27532
5414,953,815,10,27,2,24467
5415,953,154,208,27,2,26056
5416,953,825,4,27,2,24103
5417,953,18,1,28,2,25635
5418,953,20,6,29,2,23812
5419,953,13,3,29,2,23903
5420,953,831,15,29,1,24244
5421,953,832,5,30,2,24281
5422,953,4,1,30,2,25300
5423,953,1,130,31,2,23575
5424,953,836,207,30,2,25182
5425,953,3,130,31,2,24149
5426,953,8,6,38,3,25384
5427,953,825,4,43,3,23898
5428,953,839,207,44,3,24665
5429,953,20,6,53,3,24156
5430,953,13,3,54,3,23464
5431,954,817,9,1,1,22087
5432,954,835,4,1,1,23897
5433,954,828,15,1,1,32608
5434,954,154,208,11,1,22957
5435,954,830,9,12,1,21775
5436,954,832,5,12,1,22747
5437,954,825,4,12,1,22271
5438,954,821,208,12,1,25198
5439,954,826,5,13,1,22665
5440,954,808,10,14,1,22134
5441,954,13,3,14,1,21863
5442,954,839,207,15,1,23866
5443,954,4,1,16,1,22461
5444,954,1,130,17,1,21709
5445,954,18,1,17,1,22438
5446,954,822,3,19,1,22396
5447,954,3,130,20,1,21997
5448,954,8,6,20,1,22398
5449,954,815,10,20,1,22213
5450,954,20,6,32,1,22035
5451,954,8,6,45,2,22974
5452,954,4,1,45,2,25171
5453,954,826,5,47,2,22865
5454,954,821,208,48,2,23110
5455,954,831,15,49,1,23540
5456,954,817,9,50,2,22443
5457,954,154,208,50,2,23678
5458,954,825,4,51,2,22384
5459,955,825,4,7,1,24986
5460,955,18,1,8,1,24192
5461,955,4,1,9,1,24821
5462,955,822,3,9,1,24724
5463,955,13,3,9,1,29421
5464,955,826,5,9,1,25758
5465,955,835,4,9,1,24745
5466,955,828,15,9,1,25395
5467,955,20,6,10,1,29981
5468,955,821,208,12,1,25147
5469,955,830,9,13,1,24186
5470,955,817,9,13,1,24623
5471,955,826,5,17,2,25355
5472,955,835,4,17,2,24656
5473,955,1,130,20,1,2010361
5474,955,3,130,20,1,2009747
5475,955,830,9,20,2,2009643
5476,955,808,10,20,1,2008504
5477,955,815,10,20,1,2008398
5478,955,832,5,20,1,2008828
5479,955,831,15,20,1,2008206
5480,955,817,9,20,2,2008600
5481,955,839,207,20,1,2009052
5482,955,836,207,20,1,2008464
5483,955,4,1,20,2,2008789
5484,955,822,3,20,2,2008595
5485,955,825,4,20,2,2008979
5486,955,18,1,20,2,2010062
5487,955,20,6,20,2,2010637
5488,955,13,3,20,2,2009630
5489,955,821,208,20,2,2011147
5490,955,826,5,20,3,2011266
5491,955,808,10,22,2,24282
5492,955,1,130,28,2,1482048
5493,955,3,130,28,2,1481624
5494,955,830,9,28,3,1481433
5495,955,815,10,28,2,1482290
5496,955,832,5,28,2,1483053
5497,955,831,15,28,2,1483214
5498,955,817,9,28,3,1484725
5499,955,839,207,28,2,1485092
5500,955,836,207,28,2,1484979
5501,955,4,1,28,3,1483818
5502,955,822,3,28,3,1483957
5503,955,825,4,28,3,1484474
5504,955,18,1,28,3,1484987
5505,955,20,6,28,3,1483923
5506,955,808,10,28,3,1485304
5507,955,13,3,28,3,1485969
5508,955,821,208,28,3,1484444
5509,955,826,5,28,4,1484388
5510,955,13,3,31,4,29754
5511,955,18,1,34,4,25006
5512,955,822,3,38,4,24994
5513,955,817,9,40,4,29621
5514,955,825,4,41,4,24265
5515,955,830,9,43,4,24435
5516,955,18,1,44,5,24754
5517,955,821,208,47,4,17835
5518,955,817,9,52,5,24521
5519,955,836,207,52,3,25509
5520,955,830,9,54,5,24041
5521,956,825,4,1,1,27068
5522,956,832,5,6,1,21761
5523,956,836,207,6,1,33395
5524,956,1,130,7,1,22600
5525,956,8,6,7,1,21959
5526,956,4,1,7,1,22428
5527,956,835,4,7,1,24781
5528,956,831,15,7,1,23272
5529,956,3,130,8,1,23753
5530,956,20,6,8,1,21711
5531,956,808,10,8,1,21834
5532,956,13,3,8,1,21775
5533,956,826,5,8,1,21896
5534,956,821,208,8,1,22032
5535,956,817,9,9,1,22084
5536,956,815,10,9,1,21308
5537,956,154,208,20,1,22838
5538,956,830,9,21,1,21221
5539,956,835,4,21,2,22145
5540,956,839,207,22,1,24035
5541,956,817,9,24,2,21768
5542,956,836,207,24,2,22949
5543,956,8,6,25,2,22087
5544,956,808,10,26,2,21482
5545,956,815,10,27,2,22012
5546,956,1,130,28,2,21355
5547,956,821,208,28,2,22102
5548,956,832,5,28,2,21935
5549,956,3,130,29,2,21218
5550,956,13,3,30,2,21539
5551,956,839,207,36,2,23026
5552,956,831,15,36,2,29933
5553,956,20,6,37,2,21872
5554,956,4,1,38,2,22248
5555,956,154,208,38,2,22527
5556,956,828,15,38,1,22991
5557,956,835,4,41,3,22588
5558,957,825,208,1,1,31336
5559,957,840,3,5,1,22293
5560,957,838,1,9,1,39562
5561,957,839,10,15,1,22154
5562,957,841,15,15,1,28591
5563,957,4,1,16,1,22484
5564,957,808,4,16,1,23130
5565,957,1,130,17,1,21709
5566,957,815,10,17,1,22045
5567,957,832,5,18,1,21762
5568,957,13,3,20,1,21568
5569,957,20,6,23,1,21988
5570,957,822,130,25,1,21440
5571,957,830,9,25,1,22208
5572,957,8,6,26,1,22033
5573,957,840,3,29,2,22380
5574,957,808,4,30,2,23159
5575,957,826,5,34,1,25559
5576,957,825,208,44,2,22189
5577,957,826,5,49,2,24026
5578,958,808,4,1,1,23550
5579,958,20,6,2,1,22906
5580,958,826,5,2,1,24016
5581,958,4,1,2,1,24250
5582,958,13,3,2,1,23123
5583,958,815,10,2,1,24030
5584,958,825,208,2,1,23809
5585,958,828,15,2,1,27934
5586,958,839,10,2,1,17673
5587,958,154,208,2,1,30654
5588,958,841,15,2,1,29443
5589,958,838,1,2,1,25146
5590,958,1,130,4,1,22999
5591,958,822,130,4,1,32287
5592,958,817,9,4,1,17340
5593,958,8,6,4,1,23847
5594,958,830,9,4,1,23071
5595,958,20,6,4,2,17354
5596,958,832,5,4,1,17337
5597,958,839,10,4,2,33491
5598,958,4,1,4,2,17304
5599,958,826,5,4,2,17320
5600,958,13,3,4,2,17324
5601,958,815,10,4,2,17416
5602,958,825,208,4,2,17296
5603,958,835,4,4,1,17291
5604,958,838,1,4,2,17325
5605,958,808,4,4,2,17336
5606,958,828,15,4,2,17341
5607,958,154,208,4,2,17303
5608,958,1,130,5,2,17616
5609,958,817,9,5,2,23613
5610,958,8,6,5,2,17877
5611,958,830,9,5,2,17651
5612,958,822,130,5,2,17343
5613,958,20,6,5,3,17362
5614,958,832,5,5,2,17340
5615,958,4,1,5,3,17302
5616,958,826,5,5,3,17324
5617,958,13,3,5,3,17321
5618,958,815,10,5,3,17312
5619,958,825,208,5,3,17298
5620,958,839,10,5,3,17356
5621,958,835,4,5,2,17291
5622,958,838,1,5,3,17295
5623,958,808,4,5,3,17362
5624,958,828,15,5,3,17344
5625,958,154,208,5,3,24114
5626,958,1,130,6,3,17737
5627,958,817,9,6,3,17480
5628,958,8,6,6,3,17435
5629,958,830,9,6,3,17421
5630,958,822,130,6,3,17323
5631,958,20,6,6,4,17370
5632,958,4,1,6,4,17302
5633,958,832,5,6,3,17374
5634,958,826,5,6,4,17322
5635,958,13,3,6,4,17377
5636,958,815,10,6,4,18225
5637,958,825,208,6,4,17299
5638,958,839,10,6,4,17366
5639,958,835,4,6,3,17301
5640,958,838,1,6,4,17292
5641,958,808,4,6,4,17359
5642,958,828,15,6,4,17344
5643,958,154,208,6,4,17314
5644,958,815,10,20,5,23057
5645,958,13,3,24,5,23451
5646,958,832,5,28,4,22840
5647,958,830,9,29,4,22505
5648,958,835,4,30,4,23993
5649,958,825,208,32,5,23463
5650,958,817,9,33,4,22505
5651,958,808,4,33,5,40144
5652,958,20,6,34,5,22443
5653,958,822,130,35,4,24317
5654,958,1,130,36,4,22668
5655,958,154,208,35,5,23211
5656,958,8,6,39,4,23119
5657,958,839,10,42,5,22926
5658,958,13,3,48,6,22517
5659,958,815,10,49,6,22979
5660,959,840,3,8,1,24915
5661,959,20,6,10,1,24702
5662,959,830,9,11,1,25174
5663,959,839,10,11,1,24664
5664,959,836,15,11,1,26542
5665,959,8,6,12,1,26430
5666,959,154,208,12,1,25075
5667,959,832,5,12,1,25001
5668,959,822,130,13,1,28368
5669,959,1,130,13,1,30687
5670,959,817,9,13,1,25312
5671,959,13,3,13,1,25704
5672,959,808,4,13,1,26634
5673,959,815,10,13,1,24332
5674,959,835,4,13,1,27466
5675,959,4,1,13,1,24922
5676,959,826,5,13,1,25204
5677,959,822,130,30,2,24540
5678,959,154,208,31,2,24965
5679,959,20,6,33,2,24314
5680,959,828,15,33,1,25576
5681,959,815,10,36,2,24630
5682,959,808,4,36,2,25135
5683,959,4,1,36,2,24723
5684,959,8,6,37,2,25856
5685,959,13,3,37,2,24240
5686,959,839,10,37,2,24505
5687,959,835,4,37,2,26420
5688,959,817,9,39,2,25200
5689,959,1,130,41,2,30682
5690,959,826,5,41,2,25246
5691,960,838,1,1,1,30006
5692,960,828,15,1,1,32235
5693,960,836,15,2,1,31266
5694,960,836,15,20,2,30799
5695,960,13,3,21,1,29923
5696,960,825,208,21,1,36559
5697,960,826,5,21,1,29991
5698,960,828,15,21,2,30655
5699,960,832,5,24,1,29973
5700,960,838,1,24,2,35998
5701,960,839,10,26,1,30253
5702,960,840,3,26,1,29791
5703,960,822,130,27,1,29356
5704,960,815,10,27,1,29868
5705,960,8,6,29,1,30152
5706,960,830,9,29,1,29567
5707,960,1,130,30,1,29739
5708,960,20,6,34,1,30097
5709,960,808,4,40,1,30280
5710,960,13,3,41,2,29920
5711,961,826,5,1,1,22235
5712,961,13,3,1,1,40612
5713,961,835,4,2,1,23159
5714,961,4,1,12,1,22690
5715,961,840,3,12,1,22100
5716,961,838,1,12,1,22547
5717,961,825,208,13,1,22703
5718,961,832,5,13,1,22432
5719,961,13,3,13,2,22292
5720,961,20,6,14,1,22499
5721,961,808,4,15,1,22490
5722,961,839,10,16,1,22616
5723,961,815,10,18,1,25082
5724,961,828,15,18,1,22995
5725,961,154,208,19,1,22866
5726,961,1,130,21,1,21544
5727,961,817,9,21,1,21811
5728,961,835,4,21,2,22762
5729,961,822,130,26,1,21689
5730,961,4,1,31,2,23354
5731,961,828,15,32,2,22775
5732,961,836,15,33,1,23445
5733,961,808,4,33,2,22362
5734,961,825,208,33,2,23814
5735,961,826,5,33,2,22117
5736,961,840,3,33,2,22071
5737,961,13,3,33,3,23066
5738,961,815,10,34,2,23107
5739,961,839,10,34,2,22643
5740,961,832,5,34,2,21934
5741,961,154,208,34,2,22641
5742,961,1,130,36,2,21722
5743,961,20,6,37,2,22307
5744,961,817,9,38,2,21918
5745,961,835,4,42,3,24750
5746,961,4,1,51,3,22923
5747,961,825,208,63,3,25052
5748,962,836,15,1,1,25813
5749,962,18,1,1,1,24465
5750,962,815,10,16,1,31313
5751,962,830,9,32,1,25343
5752,962,822,130,33,1,24308
5753,962,8,6,34,1,24833
5754,962,828,15,35,1,24949
5755,962,826,5,36,1,24406
5756,962,839,10,36,1,24299
5757,962,832,5,37,1,24427
5758,962,825,208,37,1,24979
5759,962,817,9,38,1,24183
5760,962,13,3,38,1,24353
5761,962,20,6,39,1,24306
5762,962,839,10,39,2,24496
5763,962,18,1,39,2,26057
5764,962,154,208,40,1,24660
5765,962,840,3,41,1,26690
5766,962,825,208,42,2,26040
5767,962,835,4,42,1,25472
5768,962,838,1,43,1,24768
5769,962,1,130,46,1,24155
5770,962,830,9,60,2,25678
5771,962,839,10,60,3,24642
5772,962,13,3,62,2,25123
5773,962,815,10,63,2,25026
5774,962,840,3,67,2,25248
5775,962,815,10,72,3,35485
5776,963,154,208,1,1,31256
5777,963,836,15,1,1,51757
5778,963,20,6,5,1,31596
5779,963,808,4,11,1,26764
5780,963,835,4,11,1,24423
5781,963,828,15,11,1,24047
5782,963,826,5,15,1,18088
5783,963,8,6,17,1,23500
5784,963,817,9,18,1,23309
5785,963,815,10,19,1,23229
5786,963,822,130,23,1,22946
5787,963,840,3,25,1,22790
5788,963,1,130,32,1,23061
5789,963,839,10,32,1,23409
5790,963,836,15,40,2,24202
5791,963,8,6,41,2,23760
5792,963,4,1,42,1,23526
5793,963,838,1,45,1,23267
5794,963,825,208,46,1,28869
5795,963,20,6,49,2,23345
5796,963,826,5,53,2,106374
5797,964,822,130,1,1,36262
5798,964,154,208,3,1,20776
5799,964,817,9,5,1,23361
5800,964,838,1,5,1,21423
5801,964,1,130,12,1,20418
5802,964,20,6,12,1,20059
5803,964,815,10,12,1,20598
5804,964,8,6,12,1,23237
5805,964,13,3,12,1,21453
5806,964,839,10,12,1,20493
5807,964,822,130,11,2,20407
5808,964,825,208,12,1,20391
5809,964,4,1,12,1,21217
5810,964,832,5,12,1,21040
5811,964,828,15,12,1,23906
5812,964,836,15,12,1,31122
5813,964,840,3,13,1,22625
5814,964,808,4,13,1,21263
5815,964,817,9,13,2,20198
5816,964,836,15,13,2,22356
5817,964,154,208,14,2,21069
5818,964,1,130,17,2,15234
5819,964,20,6,17,2,15174
5820,964,815,10,17,2,15278
5821,964,13,3,17,2,15033
5822,964,839,10,17,2,15061
5823,964,8,6,17,2,15049
5824,964,840,3,17,2,15327
5825,964,808,4,17,2,15638
5826,964,817,9,17,3,15135
5827,964,825,208,17,2,15128
5828,964,4,1,17,2,15104
5829,964,832,5,17,2,14966
5830,964,838,1,17,2,15097
5831,964,154,208,17,3,15073
5832,964,828,15,17,2,26051
5833,964,836,15,17,3,34847
5834,964,822,130,17,3,14978
5835,964,815,10,20,3,1594609
5836,964,839,10,20,3,31657
5837,964,8,6,20,3,1583848
5838,964,836,15,21,4,22390
5839,964,1,130,22,3,1310768
5840,964,20,6,22,3,1310808
5841,964,13,3,22,3,1310671
5842,964,840,3,22,3,1312728
5843,964,817,9,22,4,1313343
5844,964,808,4,22,3,1313641
5845,964,825,208,22,3,1312704
5846,964,4,1,22,3,1313187
5847,964,832,5,22,3,1313693
5848,964,154,208,22,4,1313665
5849,964,828,15,22,3,1314950
5850,964,838,1,22,3,1314189
5851,964,822,130,22,4,1313511
5852,964,839,10,22,4,1313873
5853,964,836,15,22,5,1315645
5854,964,1,130,31,4,27025
5855,964,20,6,33,4,29317
5856,964,838,1,33,4,20446
5857,964,815,10,33,4,14951
5858,964,8,6,33,4,14943
5859,964,154,208,36,5,24486
5860,965,826,5,1,1,33607
5861,965,826,5,9,2,16139
5862,965,808,4,14,1,21977
5863,965,1,130,31,1,20761
5864,965,838,1,31,1,21714
5865,965,817,9,33,1,21713
5866,965,20,6,34,1,21750
5867,965,835,4,34,1,22233
5868,965,828,15,34,1,22339
5869,965,815,10,35,1,22030
5870,965,840,3,35,1,21332
5871,965,836,15,35,1,22414
5872,965,154,208,36,1,22026
5873,965,822,130,41,1,22387
5874,965,832,5,40,1,21659
5875,965,839,10,42,1,22176
5876,965,8,6,44,1,21662
5877,965,838,1,44,2,16206
5878,965,13,3,47,1,20977
5879,965,826,5,55,3,22274
5880,966,826,5,1,1,45538
5881,966,836,15,2,1,29861
5882,966,836,15,3,2,29941
5883,966,826,5,9,2,22895
5884,966,20,6,18,1,28363
5885,966,830,9,19,1,29147
5886,966,839,10,20,1,29194
5887,966,4,1,20,1,28269
5888,966,840,3,22,1,29849
5889,966,815,10,23,1,28942
5890,966,154,208,23,1,28361
5891,966,8,6,24,1,28476
5892,966,808,4,24,1,30841
5893,966,1,130,25,1,27733
5894,966,13,3,25,1,27583
5895,966,838,1,26,1,29337
5896,966,826,5,27,3,28630
5897,966,828,15,28,1,28825
5898,966,836,15,31,3,31250
5899,966,822,130,32,1,27858
5900,966,817,9,32,1,27910
5901,966,825,208,37,1,28099
5902,966,840,3,42,2,28335
5903,966,154,208,43,2,28998
5904,966,8,6,49,2,29057
5905,966,830,9,49,2,28056
5906,966,20,6,50,2,35204
5907,967,828,15,1,1,25179
5908,967,836,15,3,1,24213
5909,967,154,208,20,1,22638
5910,967,836,15,28,2,22998
5911,967,840,3,29,1,21804
5912,967,822,130,30,1,22681
5913,967,1,130,31,1,21338
5914,967,825,208,31,1,22684
5915,967,20,6,32,1,22317
5916,967,8,6,33,1,21919
5917,967,815,10,34,1,24017
5918,967,814,3,34,1,22399
5919,967,832,5,35,1,22745
5920,967,4,1,35,1,22399
5921,967,839,10,35,1,22441
5922,967,826,5,40,1,22273
5923,967,830,9,42,1,33605
5924,967,838,1,42,1,28616
5925,967,808,4,45,1,31860
5926,967,835,4,46,1,22684
5927,967,828,15,63,2,24097
5928,968,835,4,8,1,26202
5929,968,828,15,8,1,23999
5930,968,825,208,9,1,22828
5931,968,840,3,9,1,24697
5932,968,839,10,10,1,23364
5933,968,154,208,10,1,22925
5934,968,4,1,10,1,24158
5935,968,808,4,11,1,23507
5936,968,13,3,11,1,22667
5937,968,1,130,12,1,22037
5938,968,815,10,12,1,23289
5939,968,822,130,13,1,22963
5940,968,20,6,14,1,22443
5941,968,817,9,14,1,22900
5942,968,8,6,15,1,22533
5943,968,8,6,17,2,30373
5944,968,826,5,18,1,22444
5945,968,838,1,18,1,26894
5946,968,832,5,19,1,24095
5947,968,828,15,23,2,23221
5948,968,815,10,25,2,28594
5949,968,839,10,27,2,23200
5950,968,8,6,29,3,22963
5951,968,808,4,29,2,23539
5952,968,154,208,29,2,22756
5953,968,13,3,29,2,23092
5954,968,839,10,29,3,29646
5955,968,832,5,29,2,24370
5956,968,840,3,29,2,23109
5957,968,815,10,29,3,26574
5958,968,1,130,30,2,22357
5959,968,20,6,30,2,25650
5960,968,822,130,30,2,22919
5961,968,817,9,30,2,23180
5962,968,828,15,29,3,23792
5963,968,825,208,30,2,22908
5964,968,826,5,30,2,23341
5965,968,835,4,30,2,24674
5966,968,838,1,30,2,26187
5967,968,825,208,34,3,23737
5968,969,154,208,3,1,33433
5969,969,830,9,3,1,39888
5970,969,808,4,9,1,24418
5971,969,825,208,11,1,24384
5972,969,832,5,13,1,24865
5973,969,8,6,15,1,25367
5974,969,839,10,16,1,24432
5975,969,840,3,17,1,26131
5976,969,828,15,18,1,25310
5977,969,826,5,19,1,25826
5978,969,836,15,20,1,25212
5979,969,13,3,21,1,25078
5980,969,835,4,25,1,31008
5981,969,830,9,27,2,24173
5982,969,4,1,30,1,24442
5983,969,20,6,31,1,24307
5984,969,1,130,32,1,23725
5985,969,815,10,32,1,25377
5986,969,822,130,33,1,23728
5987,969,154,208,34,2,24307
5988,969,817,9,37,1,23951
5989,970,1,130,1,1,30442
5990,970,817,9,1,1,30737
5991,970,808,4,1,1,31032
5992,970,815,10,1,1,30709
5993,970,822,130,1,1,30444
5994,970,835,4,1,1,30785
5995,970,838,1,1,1,31550
5996,970,839,10,1,1,31793
5997,970,832,5,1,1,32689
5998,970,825,208,1,1,32701
5999,970,826,5,1,1,33077
6000,970,4,1,1,1,36900
6001,970,840,3,1,1,37403
6002,970,13,3,1,1,38464
6003,970,154,208,1,1,39455
6004,970,828,15,1,1,40125
6005,970,836,15,1,1,40506
6006,970,1,130,2,2,24368
6007,970,817,9,2,2,24402
6008,970,808,4,2,2,25093
6009,970,815,10,2,2,25315
6010,970,822,130,2,2,25367
6011,970,835,4,2,2,26206
6012,970,838,1,2,2,26553
6013,970,839,10,2,2,26532
6014,970,832,5,2,2,27452
6015,970,825,208,2,2,26903
6016,970,826,5,2,2,27015
6017,970,4,1,2,2,29306
6018,970,840,3,2,2,29294
6019,970,13,3,2,2,30790
6020,970,154,208,2,2,31320
6021,970,828,15,2,2,38886
6022,970,836,15,2,2,45875
6023,970,1,130,3,3,24337
6024,970,817,9,3,3,24362
6025,970,808,4,3,3,24964
6026,970,815,10,3,3,25288
6027,970,822,130,3,3,25432
6028,970,835,4,3,3,25113
6029,970,838,1,3,3,24543
6030,970,839,10,3,3,24664
6031,970,832,5,3,3,25356
6032,970,825,208,3,3,25509
6033,970,826,5,3,3,25003
6034,970,4,1,3,3,25626
6035,970,840,3,3,3,25584
6036,970,13,3,3,3,25731
6037,970,154,208,3,3,26228
6038,970,828,15,3,3,27591
6039,970,836,15,3,3,27865
6040,970,817,9,11,4,29658
6041,970,815,10,11,4,30128
6042,970,839,10,11,4,31336
6043,970,825,208,11,4,30132
6044,970,808,4,12,4,30725
6045,970,835,4,12,4,30015
6046,970,838,1,12,4,30390
6047,970,828,15,13,4,31714
6048,970,13,3,17,4,29685
6049,970,836,15,21,4,32249
6050,970,825,208,24,5,30504
6051,970,13,3,24,5,30048
6052,970,840,3,26,4,29412
6053,970,832,5,27,4,30093
6054,970,838,1,27,5,36138
6055,970,154,208,27,4,29049
6056,970,839,10,27,5,29173
6057,970,828,15,27,5,50617
6058,970,817,9,28,5,29118
6059,970,822,130,28,4,29089
6060,970,808,4,28,5,30005
6061,970,815,10,28,5,29186
6062,970,1,130,29,4,28466
6063,970,836,15,28,5,31094
6064,970,835,4,29,5,30038
6065,970,828,15,31,6,30067
6066,970,13,3,37,6,29671
6067,970,808,4,38,6,68357
6068,970,839,10,38,6,29134
6069,970,825,208,38,6,29379
6070,970,836,15,37,6,32183
6071,971,839,10,2,1,24456
6072,971,808,4,9,1,24872
6073,971,825,208,10,1,23766
6074,971,13,3,11,1,23791
6075,971,154,208,11,1,24912
6076,971,840,3,12,1,24109
6077,971,453,5,12,1,25044
6078,971,838,1,13,1,24580
6079,971,835,4,13,1,25558
6080,971,1,130,26,1,23489
6081,971,4,1,26,1,25798
6082,971,830,9,27,1,23652
6083,971,20,6,27,1,23695
6084,971,822,130,28,1,23676
6085,971,817,9,29,1,24199
6086,971,815,10,30,1,24314
6087,971,154,208,33,2,24419
6088,971,836,15,37,1,25060
6089,971,828,15,38,1,24719
6090,971,808,4,50,2,25714
6091,972,836,15,2,1,24424
6092,972,836,15,3,2,24918
6093,972,840,3,4,1,23475
6094,972,838,1,9,1,23430
6095,972,13,3,17,1,22956
6096,972,825,208,19,1,23065
6097,972,839,10,20,1,24078
6098,972,830,9,21,1,22620
6099,972,815,10,21,1,23634
6100,972,1,130,22,1,22724
6101,972,453,5,22,1,23344
6102,972,154,208,23,1,22781
6103,972,817,9,25,1,23796
6104,972,4,1,25,1,24636
6105,972,836,15,25,3,24952
6106,972,8,6,28,1,23699
6107,972,822,130,30,1,22876
6108,972,838,1,34,2,23399
6109,972,840,3,35,2,22736
6110,972,808,4,38,1,23199
6111,972,835,4,39,1,25618
6112,972,453,5,39,2,24413
6113,973,825,208,1,1,25112
6114,973,836,15,3,1,31334
6115,973,842,5,8,1,24400
6116,973,840,3,10,1,24949
6117,973,817,9,12,1,23604
6118,973,815,10,12,1,24326
6119,973,839,10,14,1,24502
6120,973,4,1,14,1,23796
6121,973,20,6,16,1,24300
6122,973,154,208,16,1,24897
6123,973,826,5,17,1,24883
6124,973,822,130,18,1,23459
6125,973,1,130,19,1,23402
6126,973,832,4,19,1,24525
6127,973,8,6,20,1,23575
6128,973,828,15,21,1,25841
6129,973,830,9,24,1,24325
6130,973,838,1,25,1,23578
6131,973,13,3,29,1,23772
6132,973,842,5,35,2,24229
6133,973,840,3,36,2,24497
6134,973,830,9,37,2,23423
6135,973,20,6,38,2,23620
6136,973,825,208,49,2,25268
6137,973,822,130,52,2,23254
6138,974,20,6,1,1,32037
6139,974,1,130,1,1,29283
6140,974,832,4,2,1,22852
6141,974,13,3,3,1,22055
6142,974,836,15,4,1,23358
6143,974,815,10,18,1,22903
6144,974,808,4,19,1,22587
6145,974,839,10,20,1,22665
6146,974,828,15,28,1,22736
6147,974,825,208,31,1,22507
6148,974,838,1,31,1,28044
6149,974,830,9,32,1,22570
6150,974,453,5,31,1,22709
6151,974,154,208,31,1,28761
6152,974,822,130,32,1,21758
6153,974,1,130,31,2,23315
6154,974,832,4,31,2,23035
6155,974,8,6,32,1,22540
6156,974,840,3,32,1,21825
6157,974,20,6,32,2,22379
6158,974,4,1,32,1,22655
6159,974,815,10,50,2,22528
6160,974,154,208,62,2,23035
6161,975,20,6,1,1,19097
6162,975,822,130,1,1,18717
6163,975,8,6,1,1,19433
6164,975,830,9,1,1,18827
6165,975,4,1,1,1,18487
6166,975,13,3,1,1,18238
6167,975,815,10,1,1,18417
6168,975,808,4,1,1,18927
6169,975,832,4,1,1,19208
6170,975,453,5,1,1,19430
6171,975,828,15,1,1,19603
6172,975,842,5,1,1,19936
6173,975,840,3,1,1,20146
6174,975,836,15,1,1,26439
6175,975,154,208,1,1,25845
6176,975,1,130,1,1,19377
6177,975,817,9,1,1,25946
6178,975,20,6,2,2,17817
6179,975,822,130,2,2,17827
6180,975,8,6,2,2,18027
6181,975,830,9,2,2,17913
6182,975,4,1,2,2,17770
6183,975,13,3,2,2,17736
6184,975,815,10,2,2,17959
6185,975,808,4,2,2,18549
6186,975,832,4,2,2,18604
6187,975,453,5,2,2,18855
6188,975,828,15,2,2,19250
6189,975,842,5,2,2,19439
6190,975,840,3,2,2,19270
6191,975,1,130,2,2,19237
6192,975,836,15,2,2,19160
6193,975,154,208,2,2,18860
6194,975,817,9,2,2,17929
6195,975,20,6,3,3,17842
6196,975,822,130,3,3,17784
6197,975,8,6,3,3,18290
6198,975,830,9,3,3,18017
6199,975,4,1,3,3,17716
6200,975,13,3,3,3,17745
6201,975,815,10,3,3,17822
6202,975,808,4,3,3,18052
6203,975,832,4,3,3,18347
6204,975,453,5,3,3,18207
6205,975,828,15,3,3,17802
6206,975,842,5,3,3,17738
6207,975,840,3,3,3,17925
6208,975,1,130,3,3,18725
6209,975,836,15,3,3,18764
6210,975,154,208,3,3,18456
6211,975,817,9,3,3,18129
6212,975,822,130,27,4,23064
6213,975,13,3,27,4,23275
6214,975,842,5,27,4,23830
6215,975,20,6,28,4,22736
6216,975,830,9,28,4,23180
6217,975,4,1,28,4,23342
6218,975,840,3,28,4,22486
6219,975,8,6,29,4,23170
6220,975,808,4,30,4,24054
6221,975,832,4,31,4,23550
6222,975,815,10,35,4,23275
6223,975,1,130,43,4,23121
6224,975,817,9,43,4,23484
6225,975,453,5,44,4,23748
6226,975,828,15,44,4,24164
6227,975,154,208,48,4,34438
6228,975,830,9,62,5,22644
6229,975,840,3,67,5,24756
6230,976,840,3,11,1,21613
6231,976,838,1,12,1,22125
6232,976,830,9,14,1,21269
6233,976,8,6,15,1,21609
6234,976,815,10,16,1,21869
6235,976,808,4,17,1,29724
6236,976,817,9,19,1,23477
6237,976,20,6,20,1,21221
6238,976,822,130,21,1,21478
6239,976,4,1,21,1,22541
6240,976,13,3,22,1,21449
6241,976,825,208,22,1,21875
6242,976,1,130,24,1,21274
6243,976,842,5,26,1,21598
6244,976,836,15,28,1,22959
6245,976,840,3,29,2,21543
6246,976,453,5,30,1,21519
6247,976,828,15,30,1,22176
6248,976,839,10,31,1,21865
6249,976,832,4,31,1,21956
6250,976,154,208,32,1,21850
6251,976,840,3,35,3,21908
6252,977,842,5,1,1,22213
6253,977,8,6,18,1,21421
6254,977,1,130,19,1,21821
6255,977,843,15,20,1,22242
6256,977,830,9,21,1,20953
6257,977,825,208,22,1,21983
6258,977,832,4,22,1,23868
6259,977,842,5,22,2,22296
6260,977,839,10,23,1,21854
6261,977,154,208,24,1,23054
