result_id,race_id,driver_id,constructor_id,status_id,position,grid,positions_gained,points,laps,milliseconds,fastest_lap,rank,fastest_lap_time_ms,fastest_lap_speed
11217,471,204,44,97,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11218,471,208,37,97,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11219,472,119,34,1,1,2,1.0,9.0,76,6851259.0,0,0,0,0.0
11220,472,202,6,60,2,5,3.0,6.0,75,0.0,0,0,0,0.0
11221,472,110,50,60,3,7,4.0,4.0,75,0.0,0,0,0,0.0
11222,472,95,32,11,4,11,7.0,3.0,75,0.0,0,0,0,0.0
11223,472,173,32,11,5,15,10.0,2.0,75,0.0,0,0,0,0.0
11224,472,206,3,6,6,8,2.0,1.0,74,0.0,0,0,0,0.0
11225,472,117,4,20,7,4,-3.0,0.0,73,0.0,0,0,0,0.0
11226,472,205,25,14,8,17,9.0,0.0,72,0.0,0,0,0,0.0
11227,472,176,21,16,9,19,10.0,0.0,70,0.0,0,0,0,0.0
11228,472,105,25,22,10,9,-1.0,0.0,69,0.0,0,0,0,0.0
11229,472,177,3,4,0,6,6.0,0.0,64,0.0,0,0,0,0.0
11230,472,182,1,5,0,12,12.0,0.0,56,0.0,0,0,0,0.0
11231,472,137,34,101,0,13,13.0,0.0,49,0.0,0,0,0,0.0
11232,472,187,1,10,0,10,10.0,0.0,35,0.0,0,0,0,0.0
11233,472,181,53,24,0,14,14.0,0.0,31,0.0,0,0,0,0.0
11234,472,172,27,64,0,18,18.0,0.0,29,0.0,0,0,0,0.0
11235,472,158,27,44,0,16,16.0,0.0,27,0.0,0,0,0,0.0
11236,472,194,53,26,0,20,20.0,0.0,22,0.0,0,0,0,0.0
11237,472,163,4,20,0,1,1.0,0.0,14,0.0,0,0,0,0.0
11238,472,152,50,86,0,3,3.0,0.0,4,0.0,0,0,0,0.0
11239,472,184,21,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11240,472,136,54,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11241,472,200,37,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11242,472,118,52,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11243,472,197,44,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11244,472,195,56,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11245,472,170,52,97,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11246,472,204,44,97,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11247,472,196,37,97,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11248,472,192,55,97,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11249,472,208,37,97,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11250,473,187,1,1,1,17,16.0,9.0,62,7121043.0,0,0,0,0.0
11251,473,158,27,1,2,9,7.0,6.0,62,7136769.0,0,0,0,0.0
11252,473,202,6,1,3,4,1.0,4.0,62,7149120.0,0,0,0,0.0
11253,473,177,3,1,4,3,-1.0,3.0,62,7193019.0,0,0,0,0.0
11254,473,206,3,1,5,12,7.0,2.0,62,7204800.0,0,0,0,0.0
11255,473,172,27,11,6,13,7.0,1.0,61,0.0,0,0,0,0.0
11256,473,200,37,11,7,18,11.0,0.0,61,0.0,0,0,0,0.0
11257,473,176,21,11,8,19,11.0,0.0,61,0.0,0,0,0,0.0
11258,473,205,25,12,9,20,11.0,0.0,60,0.0,0,0,0,0.0
11259,473,163,4,13,10,15,5.0,0.0,59,0.0,0,0,0,0.0
11260,473,192,55,13,11,26,15.0,0.0,59,0.0,0,0,0,0.0
11261,473,117,4,62,0,1,1.0,0.0,54,0.0,0,0,0,0.0
11262,473,95,32,5,0,7,7.0,0.0,44,0.0,0,0,0,0.0
11263,473,182,1,4,0,10,10.0,0.0,40,0.0,0,0,0,0.0
11264,473,105,25,20,0,16,16.0,0.0,40,0.0,0,0,0,0.0
11265,473,152,50,4,0,6,6.0,0.0,30,0.0,0,0,0,0.0
11266,473,173,32,6,0,8,8.0,0.0,17,0.0,0,0,0,0.0
11267,473,194,53,20,0,25,25.0,0.0,13,0.0,0,0,0,0.0
11268,473,195,56,4,0,11,11.0,0.0,6,0.0,0,0,0,0.0
11269,473,119,34,4,0,14,14.0,0.0,6,0.0,0,0,0,0.0
11270,473,110,50,7,0,2,2.0,0.0,2,0.0,0,0,0,0.0
11271,473,197,44,80,0,22,22.0,0.0,2,0.0,0,0,0,0.0
11272,473,181,53,20,0,5,5.0,0.0,1,0.0,0,0,0,0.0
11273,473,196,37,4,0,21,21.0,0.0,0,0.0,0,0,0,0.0
11274,473,184,21,4,0,24,24.0,0.0,0,0.0,0,0,0,0.0
11275,473,204,44,31,0,23,23.0,0.0,0,0.0,0,0,0,0.0
11276,473,208,37,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11277,473,137,34,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11278,473,136,54,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11279,474,137,34,1,1,4,3.0,9.0,70,6399577.0,0,0,0,0.0
11280,474,119,34,1,2,8,6.0,6.0,70,6413376.0,0,0,0,0.0
11281,474,187,1,1,3,6,3.0,4.0,70,6461413.0,0,0,0,0.0
11282,474,173,32,11,4,10,6.0,3.0,69,0.0,0,0,0,0.0
11283,474,176,21,11,5,16,11.0,2.0,69,0.0,0,0,0,0.0
11284,474,110,50,60,6,9,3.0,1.0,68,0.0,0,0,0,0.0
11285,474,206,3,60,7,13,6.0,0.0,68,0.0,0,0,0,0.0
11286,474,184,21,12,8,17,9.0,0.0,68,0.0,0,0,0,0.0
11287,474,202,6,13,9,1,-8.0,0.0,67,0.0,0,0,0,0.0
11288,474,158,27,60,10,12,2.0,0.0,66,0.0,0,0,0,0.0
11289,474,200,37,14,11,22,11.0,0.0,66,0.0,0,0,0,0.0
11290,474,205,25,62,0,26,26.0,0.0,59,0.0,0,0,0,0.0
11291,474,177,3,6,0,7,7.0,0.0,52,0.0,0,0,0,0.0
11292,474,196,37,5,0,21,21.0,0.0,47,0.0,0,0,0,0.0
11293,474,105,25,5,0,15,15.0,0.0,41,0.0,0,0,0,0.0
11294,474,117,4,5,0,3,3.0,0.0,30,0.0,0,0,0,0.0
11295,474,163,4,20,0,2,2.0,0.0,28,0.0,0,0,0,0.0
11296,474,194,53,5,0,24,24.0,0.0,20,0.0,0,0,0,0.0
11297,474,182,1,8,0,11,11.0,0.0,17,0.0,0,0,0,0.0
11298,474,172,27,69,0,19,19.0,0.0,8,0.0,0,0,0,0.0
11299,474,195,56,8,0,20,20.0,0.0,7,0.0,0,0,0,0.0
11300,474,152,50,4,0,5,5.0,0.0,2,0.0,0,0,0,0.0
11301,474,95,32,4,0,14,14.0,0.0,2,0.0,0,0,0,0.0
11302,474,197,44,54,0,18,18.0,0.0,0,0.0,0,0,0,0.0
11303,474,204,44,104,0,23,23.0,0.0,0,0.0,0,0,0,0.0
11304,474,209,54,4,0,25,25.0,0.0,0,0.0,0,0,0,0.0
11305,474,181,53,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11306,474,208,37,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11307,474,192,55,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11308,475,202,6,1,1,4,3.0,9.0,72,5883254.0,0,0,0,0.0
11309,475,137,34,1,2,3,1.0,6.0,72,5904903.0,0,0,0,0.0
11310,475,177,3,1,3,7,4.0,4.0,72,5905619.0,0,0,0,0.0
11311,475,182,1,1,4,5,1.0,3.0,72,5966983.0,0,0,0,0.0
11312,475,206,3,11,5,12,7.0,2.0,71,0.0,0,0,0,0.0
11313,475,184,21,11,6,16,10.0,1.0,71,0.0,0,0,0,0.0
11314,475,105,25,11,7,14,7.0,0.0,71,0.0,0,0,0,0.0
11315,475,175,6,11,8,6,-2.0,0.0,71,0.0,0,0,0,0.0
11316,475,187,1,11,9,11,2.0,0.0,71,0.0,0,0,0,0.0
11317,475,176,21,11,10,17,7.0,0.0,71,0.0,0,0,0,0.0
11318,475,152,50,12,11,8,-3.0,0.0,70,0.0,0,0,0,0.0
11319,475,181,53,12,12,18,6.0,0.0,70,0.0,0,0,0,0.0
11320,475,194,53,12,13,25,12.0,0.0,70,0.0,0,0,0,0.0
11321,475,197,44,13,14,23,9.0,0.0,69,0.0,0,0,0,0.0
11322,475,119,34,13,15,10,-5.0,0.0,69,0.0,0,0,0,0.0
11323,475,200,37,5,0,24,24.0,0.0,60,0.0,0,0,0,0.0
11324,475,136,54,5,0,26,26.0,0.0,41,0.0,0,0,0,0.0
11325,475,173,32,64,0,15,15.0,0.0,40,0.0,0,0,0,0.0
11326,475,110,50,10,0,9,9.0,0.0,35,0.0,0,0,0,0.0
11327,475,117,4,5,0,2,2.0,0.0,33,0.0,0,0,0,0.0
11328,475,163,4,20,0,1,1.0,0.0,21,0.0,0,0,0,0.0
11329,475,205,25,37,0,20,20.0,0.0,21,0.0,0,0,0,0.0
11330,475,196,37,5,0,22,22.0,0.0,21,0.0,0,0,0,0.0
11331,475,192,55,69,0,19,19.0,0.0,18,0.0,0,0,0,0.0
11332,475,118,52,44,0,13,13.0,0.0,15,0.0,0,0,0,0.0
11333,475,172,27,64,0,21,21.0,0.0,4,0.0,0,0,0,0.0
11334,475,195,56,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11335,475,170,52,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11336,475,158,27,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11337,475,90,32,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11338,475,208,37,97,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11339,476,182,1,1,1,5,4.0,9.0,76,5733812.0,0,0,0,0.0
11340,476,202,6,1,2,4,2.0,6.0,76,5759538.0,0,0,0,0.0
11341,476,175,6,1,3,13,10.0,4.0,76,5772248.0,0,0,0,0.0
11342,476,173,32,1,4,7,3.0,3.0,76,5775054.0,0,0,0,0.0
11343,476,206,3,1,5,10,5.0,2.0,76,5775242.0,0,0,0,0.0
11344,476,117,4,1,6,8,2.0,1.0,76,5775448.0,0,0,0,0.0
11345,476,152,50,11,7,14,7.0,0.0,75,0.0,0,0,0,0.0
11346,476,205,25,11,8,17,9.0,0.0,75,0.0,0,0,0,0.0
11347,476,184,21,12,9,26,17.0,0.0,74,0.0,0,0,0,0.0
11348,476,200,37,13,10,25,15.0,0.0,73,0.0,0,0,0,0.0
11349,476,110,50,10,0,11,11.0,0.0,66,0.0,0,0,0,0.0
11350,476,158,27,5,0,24,24.0,0.0,60,0.0,0,0,0,0.0
11351,476,176,21,5,0,22,22.0,0.0,59,0.0,0,0,0,0.0
11352,476,177,3,69,0,1,1.0,0.0,50,0.0,0,0,0,0.0
11353,476,105,25,5,0,9,9.0,0.0,44,0.0,0,0,0,0.0
11354,476,172,27,6,0,20,20.0,0.0,41,0.0,0,0,0,0.0
11355,476,118,52,86,0,16,16.0,0.0,40,0.0,0,0,0,0.0
11356,476,95,32,100,0,23,23.0,0.0,29,0.0,0,0,0,0.0
11357,476,137,34,69,0,3,3.0,0.0,9,0.0,0,0,0,0.0
11358,476,195,56,5,0,19,19.0,0.0,3,0.0,0,0,0,0.0
11359,476,197,44,4,0,18,18.0,0.0,2,0.0,0,0,0,0.0
11360,476,192,55,4,0,21,21.0,0.0,2,0.0,0,0,0,0.0
11361,476,187,1,20,0,12,12.0,0.0,2,0.0,0,0,0,0.0
11362,476,119,34,4,0,2,2.0,0.0,0,0.0,0,0,0,0.0
11363,476,163,4,4,0,6,6.0,0.0,0,0.0,0,0,0,0.0
11364,476,170,52,4,0,15,15.0,0.0,0,0.0,0,0,0,0.0
11365,476,181,53,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11366,476,136,54,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11367,476,194,53,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11368,476,196,37,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11369,477,163,4,1,1,1,0.0,9.0,54,5613217.0,0,0,0,0.0
11370,477,117,4,1,2,2,0.0,6.0,54,5630525.0,0,0,0,0.0
11371,477,202,6,1,3,3,0.0,4.0,54,5655345.0,0,0,0,0.0
11372,477,175,6,1,4,5,1.0,3.0,54,5689458.0,0,0,0,0.0
11373,477,177,3,1,5,10,5.0,2.0,54,5704211.0,0,0,0,0.0
11374,477,105,25,1,6,15,9.0,1.0,54,5705556.0,0,0,0,0.0
11375,477,206,3,11,7,11,4.0,0.0,53,0.0,0,0,0,0.0
11376,477,182,1,11,8,9,1.0,0.0,53,0.0,0,0,0,0.0
11377,477,152,50,11,9,8,-1.0,0.0,53,0.0,0,0,0,0.0
11378,477,205,25,11,10,23,13.0,0.0,53,0.0,0,0,0,0.0
11379,477,181,53,12,11,18,7.0,0.0,52,0.0,0,0,0,0.0
11380,477,209,32,12,12,24,12.0,0.0,52,0.0,0,0,0,0.0
11381,477,176,21,12,13,20,7.0,0.0,52,0.0,0,0,0,0.0
11382,477,172,27,13,14,16,2.0,0.0,51,0.0,0,0,0,0.0
11383,477,118,52,14,15,14,-1.0,0.0,50,0.0,0,0,0,0.0
11384,477,158,27,15,16,19,3.0,0.0,49,0.0,0,0,0,0.0
11385,477,110,50,20,0,7,7.0,0.0,25,0.0,0,0,0,0.0
11386,477,137,34,5,0,6,6.0,0.0,23,0.0,0,0,0,0.0
11387,477,173,32,69,0,13,13.0,0.0,17,0.0,0,0,0,0.0
11388,477,187,1,10,0,12,12.0,0.0,13,0.0,0,0,0,0.0
11389,477,200,37,20,0,26,26.0,0.0,10,0.0,0,0,0,0.0
11390,477,184,21,4,0,25,25.0,0.0,10,0.0,0,0,0,0.0
11391,477,119,34,5,0,4,4.0,0.0,8,0.0,0,0,0,0.0
11392,477,194,53,20,0,22,22.0,0.0,2,0.0,0,0,0,0.0
11393,477,197,44,86,0,17,17.0,0.0,0,0.0,0,0,0,0.0
11394,477,170,52,10,0,21,21.0,0.0,0,0.0,0,0,0,0.0
11395,477,136,54,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11396,477,195,56,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11397,477,196,37,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11398,478,175,6,1,1,5,4.0,9.0,45,5245178.0,0,0,0,0.0
11399,478,163,4,1,2,3,1.0,6.0,45,5261557.0,0,0,0,0.0
11400,478,177,3,11,3,9,6.0,4.0,44,0.0,0,0,0,0.0
11401,478,105,25,11,4,7,3.0,3.0,44,0.0,0,0,0,0.0
11402,478,152,50,11,5,11,6.0,2.0,44,0.0,0,0,0,0.0
11403,478,176,21,11,6,26,20.0,1.0,44,0.0,0,0,0,0.0
11404,478,205,25,11,7,17,10.0,0.0,44,0.0,0,0,0,0.0
11405,478,195,56,11,8,21,13.0,0.0,44,0.0,0,0,0,0.0
11406,478,95,32,12,9,18,9.0,0.0,43,0.0,0,0,0,0.0
11407,478,118,52,12,10,14,4.0,0.0,43,0.0,0,0,0,0.0
11408,478,192,55,12,11,25,14.0,0.0,43,0.0,0,0,0,0.0
11409,478,187,1,22,0,10,10.0,0.0,36,0.0,0,0,0,0.0
11410,478,172,27,64,0,15,15.0,0.0,36,0.0,0,0,0,0.0
11411,478,206,3,5,0,19,19.0,0.0,25,0.0,0,0,0,0.0
11412,478,196,37,27,0,24,24.0,0.0,22,0.0,0,0,0,0.0
11413,478,173,32,64,0,13,13.0,0.0,21,0.0,0,0,0,0.0
11414,478,137,34,4,0,4,4.0,0.0,18,0.0,0,0,0,0.0
11415,478,194,53,4,0,22,22.0,0.0,17,0.0,0,0,0,0.0
11416,478,117,4,98,0,2,2.0,0.0,14,0.0,0,0,0,0.0
11417,478,119,34,5,0,6,6.0,0.0,13,0.0,0,0,0,0.0
11418,478,110,50,6,0,8,8.0,0.0,9,0.0,0,0,0,0.0
11419,478,158,27,69,0,12,12.0,0.0,8,0.0,0,0,0,0.0
11420,478,184,21,69,0,23,23.0,0.0,6,0.0,0,0,0,0.0
11421,478,197,44,38,0,20,20.0,0.0,3,0.0,0,0,0,0.0
11422,478,181,53,8,0,16,16.0,0.0,3,0.0,0,0,0,0.0
11423,478,202,6,3,0,1,1.0,0.0,0,0.0,0,0,0,0.0
11424,478,210,54,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11425,478,211,37,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11426,478,170,52,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11427,479,173,32,1,1,7,6.0,9.0,53,5102212.0,0,0,0,0.0
11428,479,177,3,1,2,6,4.0,6.0,53,5102262.0,0,0,0,0.0
11429,479,172,27,11,3,14,11.0,4.0,52,0.0,0,0,0,0.0
11430,479,175,6,11,4,4,0.0,3.0,52,0.0,0,0,0,0.0
11431,479,182,1,11,5,10,5.0,2.0,52,0.0,0,0,0,0.0
11432,479,184,21,11,6,23,17.0,1.0,52,0.0,0,0,0,0.0
11433,479,192,55,12,7,20,13.0,0.0,51,0.0,0,0,0,0.0
11434,479,117,4,98,8,3,-5.0,0.0,48,0.0,0,0,0,0.0
11435,479,187,1,5,9,18,9.0,0.0,44,0.0,0,0,0,0.0
11436,479,205,25,5,0,19,19.0,0.0,32,0.0,0,0,0,0.0
11437,479,137,34,10,0,1,1.0,0.0,31,0.0,0,0,0,0.0
11438,479,210,54,20,0,26,26.0,0.0,28,0.0,0,0,0,0.0
11439,479,176,21,5,0,21,21.0,0.0,28,0.0,0,0,0,0.0
11440,479,119,34,5,0,2,2.0,0.0,27,0.0,0,0,0,0.0
11441,479,158,27,5,0,22,22.0,0.0,22,0.0,0,0,0,0.0
11442,479,95,32,5,0,12,12.0,0.0,17,0.0,0,0,0,0.0
11443,479,163,4,98,0,5,5.0,0.0,16,0.0,0,0,0,0.0
11444,479,181,53,20,0,25,25.0,0.0,15,0.0,0,0,0,0.0
11445,479,118,52,22,0,15,15.0,0.0,7,0.0,0,0,0,0.0
11446,479,170,52,7,0,17,17.0,0.0,7,0.0,0,0,0,0.0
11447,479,195,56,20,0,16,16.0,0.0,6,0.0,0,0,0,0.0
11448,479,105,25,20,0,8,8.0,0.0,1,0.0,0,0,0,0.0
11449,479,211,37,38,0,24,24.0,0.0,1,0.0,0,0,0,0.0
11450,479,206,3,4,0,9,9.0,0.0,0,0.0,0,0,0,0.0
11451,479,110,50,4,0,11,11.0,0.0,0,0.0,0,0,0,0.0
11452,479,152,50,4,0,13,13.0,0.0,0,0.0,0,0,0,0.0
11453,479,196,37,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11454,479,197,44,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11455,479,194,53,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11456,480,177,3,1,1,8,7.0,9.0,80,5561087.0,0,0,0,0.0
11457,480,117,4,1,2,1,-1.0,6.0,80,5565529.0,0,0,0,0.0
11458,480,182,1,1,3,4,1.0,4.0,80,5621430.0,0,0,0,0.0
11459,480,137,34,11,4,6,2.0,3.0,79,0.0,0,0,0,0.0
11460,480,119,34,11,5,3,-2.0,2.0,79,0.0,0,0,0,0.0
11461,480,173,32,11,6,15,9.0,1.0,79,0.0,0,0,0,0.0
11462,480,105,25,11,7,12,5.0,0.0,79,0.0,0,0,0,0.0
11463,480,95,32,11,8,26,18.0,0.0,79,0.0,0,0,0,0.0
11464,480,206,3,11,9,7,-2.0,0.0,79,0.0,0,0,0,0.0
11465,480,110,50,12,10,5,-5.0,0.0,78,0.0,0,0,0,0.0
11466,480,205,25,12,11,18,7.0,0.0,78,0.0,0,0,0,0.0
11467,480,152,50,12,12,9,-3.0,0.0,78,0.0,0,0,0,0.0
11468,480,187,1,13,13,11,-2.0,0.0,77,0.0,0,0,0,0.0
11469,480,194,53,14,14,25,11.0,0.0,76,0.0,0,0,0,0.0
11470,480,176,21,14,15,14,-1.0,0.0,76,0.0,0,0,0,0.0
11471,480,163,4,98,16,2,-14.0,0.0,75,0.0,0,0,0,0.0
11472,480,158,27,64,0,16,16.0,0.0,70,0.0,0,0,0,0.0
11473,480,181,53,83,0,20,20.0,0.0,55,0.0,0,0,0,0.0
11474,480,197,44,5,0,17,17.0,0.0,44,0.0,0,0,0,0.0
11475,480,172,27,64,0,13,13.0,0.0,33,0.0,0,0,0,0.0
11476,480,170,52,5,0,23,23.0,0.0,31,0.0,0,0,0,0.0
11477,480,196,37,47,0,24,24.0,0.0,31,0.0,0,0,0,0.0
11478,480,211,37,20,0,22,22.0,0.0,25,0.0,0,0,0,0.0
11479,480,118,52,5,0,21,21.0,0.0,24,0.0,0,0,0,0.0
11480,480,195,56,5,0,19,19.0,0.0,4,0.0,0,0,0,0.0
11481,480,175,6,82,0,10,10.0,0.0,0,0.0,0,0,0,0.0
11482,480,192,55,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11483,480,210,54,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11484,480,184,21,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11485,481,163,4,1,1,6,5.0,9.0,52,4945734.0,0,0,0,0.0
11486,481,175,6,1,2,3,1.0,6.0,52,4959798.0,0,0,0,0.0
11487,481,207,6,1,3,1,-2.0,4.0,52,4994186.0,0,0,0,0.0
11488,481,187,1,1,4,12,8.0,3.0,52,5033579.0,0,0,0,0.0
11489,481,105,25,11,5,11,6.0,2.0,51,0.0,0,0,0,0.0
11490,481,158,27,11,6,14,8.0,1.0,51,0.0,0,0,0,0.0
11491,481,95,32,11,7,23,16.0,0.0,51,0.0,0,0,0,0.0
11492,481,177,3,12,8,7,-1.0,0.0,50,0.0,0,0,0,0.0
11493,481,194,53,12,9,25,16.0,0.0,50,0.0,0,0,0,0.0
11494,481,110,50,12,10,9,-1.0,0.0,50,0.0,0,0,0,0.0
11495,481,192,55,13,11,26,15.0,0.0,49,0.0,0,0,0,0.0
11496,481,184,21,13,12,24,12.0,0.0,49,0.0,0,0,0,0.0
11497,481,195,56,62,0,18,18.0,0.0,40,0.0,0,0,0,0.0
11498,481,173,32,37,0,17,17.0,0.0,33,0.0,0,0,0,0.0
11499,481,152,50,64,0,8,8.0,0.0,32,0.0,0,0,0,0.0
11500,481,176,21,80,0,19,19.0,0.0,28,0.0,0,0,0,0.0
11501,481,117,4,98,0,5,5.0,0.0,27,0.0,0,0,0,0.0
11502,481,182,1,23,0,10,10.0,0.0,21,0.0,0,0,0,0.0
11503,481,197,44,36,0,15,15.0,0.0,10,0.0,0,0,0,0.0
11504,481,137,34,5,0,2,2.0,0.0,7,0.0,0,0,0,0.0
11505,481,119,34,8,0,4,4.0,0.0,6,0.0,0,0,0,0.0
11506,481,172,27,6,0,21,21.0,0.0,5,0.0,0,0,0,0.0
11507,481,170,52,5,0,22,22.0,0.0,2,0.0,0,0,0,0.0
11508,481,206,3,4,0,13,13.0,0.0,0,0.0,0,0,0,0.0
11509,481,118,52,4,0,16,16.0,0.0,0,0.0,0,0,0,0.0
11510,481,205,25,4,0,20,20.0,0.0,0,0.0,0,0,0,0.0
11511,481,211,37,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11512,481,181,53,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11513,481,196,37,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11514,481,210,54,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11515,482,105,25,1,1,3,2.0,9.0,75,6116888.0,0,0,0,0.0
11516,482,187,1,1,2,9,7.0,6.0,75,6144180.0,0,0,0,0.0
11517,482,158,27,1,3,4,1.0,4.0,75,6173338.0,0,0,0,0.0
11518,482,117,4,1,4,1,-3.0,3.0,75,6185536.0,0,0,0,0.0
11519,482,177,3,1,5,6,1.0,2.0,75,6188263.0,0,0,0,0.0
11520,482,206,3,11,6,14,8.0,1.0,74,0.0,0,0,0,0.0
11521,482,176,21,11,7,17,10.0,0.0,74,0.0,0,0,0,0.0
11522,482,205,25,11,8,19,11.0,0.0,74,0.0,0,0,0,0.0
11523,482,110,50,12,9,18,9.0,0.0,73,0.0,0,0,0,0.0
11524,482,152,50,12,10,16,6.0,0.0,73,0.0,0,0,0,0.0
11525,482,184,21,12,11,23,12.0,0.0,73,0.0,0,0,0,0.0
11526,482,211,37,12,12,25,13.0,0.0,73,0.0,0,0,0,0.0
11527,482,196,37,16,13,24,11.0,0.0,69,0.0,0,0,0,0.0
11528,482,181,53,62,0,22,22.0,0.0,62,0.0,0,0,0,0.0
11529,482,182,1,5,0,13,13.0,0.0,53,0.0,0,0,0,0.0
11530,482,210,54,20,0,26,26.0,0.0,39,0.0,0,0,0,0.0
11531,482,118,52,105,0,10,10.0,0.0,32,0.0,0,0,0,0.0
11532,482,173,32,5,0,20,20.0,0.0,28,0.0,0,0,0,0.0
11533,482,207,6,22,0,7,7.0,0.0,26,0.0,0,0,0,0.0
11534,482,137,34,105,0,12,12.0,0.0,26,0.0,0,0,0,0.0
11535,482,163,4,5,0,2,2.0,0.0,20,0.0,0,0,0,0.0
11536,482,119,34,8,0,5,5.0,0.0,17,0.0,0,0,0,0.0
11537,482,95,32,4,0,21,21.0,0.0,8,0.0,0,0,0,0.0
11538,482,172,27,80,0,11,11.0,0.0,5,0.0,0,0,0,0.0
11539,482,175,6,54,0,8,8.0,0.0,0,0.0,0,0,0,0.0
11540,482,195,56,5,0,15,15.0,0.0,0,0.0,0,0,0,0.0
11541,482,197,44,3,0,27,27.0,0.0,0,0.0,0,0,0,0.0
11542,482,170,52,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11543,482,194,53,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11544,482,192,55,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11545,483,178,3,1,1,2,1.0,9.0,80,6641330.0,0,0,0,0.0
11546,483,199,3,1,2,3,1.0,6.0,80,6650520.0,0,0,0,0.0
11547,483,137,34,1,3,4,1.0,4.0,80,6676250.0,0,0,0,0.0
11548,483,207,50,1,4,6,2.0,3.0,80,6690640.0,0,0,0,0.0
11549,483,158,25,1,5,8,3.0,2.0,80,6708030.0,0,0,0,0.0
11550,483,175,54,11,6,17,11.0,1.0,79,0.0,0,0,0,0.0
11551,483,192,55,12,7,18,11.0,0.0,78,0.0,0,0,0,0.0
11552,483,163,4,13,8,20,12.0,0.0,77,0.0,0,0,0,0.0
11553,483,176,56,69,0,19,19.0,0.0,70,0.0,0,0,0,0.0
11554,483,202,6,69,0,11,11.0,0.0,67,0.0,0,0,0,0.0
11555,483,197,27,48,0,10,10.0,0.0,64,0.0,0,0,0,0.0
11556,483,212,34,3,0,15,15.0,0.0,49,0.0,0,0,0,0.0
11557,483,152,50,4,0,9,9.0,0.0,41,0.0,0,0,0,0.0
11558,483,172,27,4,0,12,12.0,0.0,41,0.0,0,0,0,0.0
11559,483,177,55,5,0,16,16.0,0.0,41,0.0,0,0,0,0.0
11560,483,136,53,4,0,21,21.0,0.0,41,0.0,0,0,0,0.0
11561,483,119,21,69,0,1,1.0,0.0,33,0.0,0,0,0,0.0
11562,483,213,44,3,0,24,24.0,0.0,26,0.0,0,0,0,0.0
11563,483,95,32,3,0,7,7.0,0.0,25,0.0,0,0,0,0.0
11564,483,203,6,86,0,5,5.0,0.0,17,0.0,0,0,0,0.0
11565,483,187,1,23,0,23,23.0,0.0,16,0.0,0,0,0,0.0
11566,483,173,32,3,0,13,13.0,0.0,13,0.0,0,0,0,0.0
11567,483,117,4,4,0,14,14.0,0.0,0,0.0,0,0,0,0.0
11568,483,110,1,4,0,22,22.0,0.0,0,0.0,0,0,0,0.0
11569,483,214,25,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
11570,483,206,37,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
